codigo;CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB;MEDIA_DOL;SITUACAO
371;2020;1;12019000;21;776;MA;320151;7706;7705746;2756268;4.15;0
372;2020;4;12019000;21;383;MT;210200;13890;13889471;4518801;5.4;1
373;2020;4;12019000;21;858;MT;320151;2883;2883499;992613;5.4;0
374;2020;3;12019000;21;245;AC;227600;345;344680;122420;4.85;0
375;2020;3;12019000;21;160;SP;927502;3964;3964123;1375075;4.85;0
376;2020;2;12019000;21;676;RO;210200;6082;6082276;2075638;4.36;0
377;2020;2;12019000;21;538;RO;227600;3962;3961516;1345489;4.36;0
378;2020;1;12019000;21;72;SP;817700;0;1;0;4.15;0
379;2020;4;12019000;21;858;MS;917800;0;202;71;5.4;0
380;2020;1;12019000;21;399;MT;320151;31;30813;10989;4.15;0
381;2020;4;12019000;21;372;PI;320151;12100;12100000;4238751;5.4;1
382;2020;4;12019000;21;858;RS;927700;381;381490;121886;5.4;0
383;2020;1;12019000;21;160;GO;320151;154;153696;49699;4.15;0
384;2020;3;12019000;21;160;SC;817800;3415;3415497;1171024;4.85;0
385;2020;3;12019000;21;160;SP;817800;760425;760425618;261573218;4.85;1
386;2020;4;12019000;21;160;MT;917800;38751;38750632;12936203;5.4;1
387;2020;4;12019000;21;59;MT;217800;42000;42000000;14631116;5.4;1
388;2020;4;12019000;21;245;PA;320151;13395;13395181;4506037;5.4;1
389;2020;4;12019000;21;383;MT;227600;13103;13101544;4241101;5.4;1
390;2020;4;12019000;21;160;PR;917800;69832;69831768;23605732;5.4;1
391;2020;2;12019000;21;827;RO;227600;11166;11166008;3792423;4.36;0
392;2020;3;12019000;21;81;TO;320151;21694;21693966;7531883;4.85;1
393;2020;4;12019000;21;160;SP;817800;605651;605651640;206944987;5.4;1
394;2020;4;12019000;21;576;SP;927502;4933;4933556;1626594;5.4;0
395;2020;4;12019000;21;81;DF;817800;750;750614;258206;5.4;0
396;2020;3;12019000;21;493;RO;210200;19195;19194884;6459486;4.85;1
397;2020;3;12019000;21;858;SP;817800;6500;6499449;2234703;4.85;0
398;2020;2;12019000;21;827;MT;217800;33080;33079100;11731306;4.36;1
399;2020;1;12019000;21;776;PA;320151;1743;1742747;623363;4.15;0
400;2020;4;12019000;21;160;PA;210200;311;311008;101224;5.4;0
401;2020;4;12019000;21;81;MG;817800;30678;30677868;10205590;5.4;1
402;2020;2;12019000;21;776;RO;210200;500;500000;180000;4.36;0
403;2020;3;12019000;21;576;MS;917800;24816;24815803;8629479;4.85;1
404;2020;3;12019000;21;158;SP;1017500;1;500;655;4.85;0
405;2020;3;12019000;21;81;MA;320151;7008;7008452;2445498;4.85;0
406;2020;3;12019000;21;676;RO;210200;3749;3749353;1318797;4.85;0
407;2020;4;12019000;21;372;ND;817800;28000;28000000;11200000;5.4;1
408;2020;4;12019000;21;160;GO;817800;16895;16895014;5613720;5.4;1
409;2020;1;12019000;21;628;SP;210200;3044;3043657;1088716;4.15;0
410;2020;1;12019000;21;676;MT;210200;31910;31910111;10980908;4.15;1
411;2020;4;12019000;21;249;PR;917800;210;209680;119518;5.4;0
412;2020;3;12019000;21;63;MS;147852;43353;43352890;13818803;4.85;1
413;2020;3;12019000;21;573;TO;217800;4980;4980000;1768608;4.85;0
414;2020;2;12019000;21;538;MT;227600;24730;24730595;8399499;4.36;1
415;2020;4;12019000;21;576;MT;927502;42779;42778511;14104075;5.4;1
416;2020;3;12019000;21;573;PR;927800;80;80000;64000;4.85;0
417;2020;4;12019000;21;576;MT;917800;2053;2053487;668081;5.4;0
418;2020;2;12019000;21;573;SP;817800;11100;11099797;4052187;4.36;1
419;2020;2;12019000;21;628;RO;210200;1230;1230000;438138;4.36;0
420;2020;4;12019000;21;776;ND;817800;70000;70000000;28000000;5.4;1
421;2020;3;12019000;21;493;AL;210200;848;848183;279909;4.85;0
422;2020;3;12019000;21;160;SP;727600;3119;3119338;1110235;4.85;0
423;2020;4;12019000;21;858;SP;917800;32;32358;11358;5.4;0
424;2020;1;12019000;21;160;SC;927700;8105;8105278;3006572;4.15;0
425;2020;1;12019000;21;776;TO;320151;54;53695;19206;4.15;0
426;2020;4;12019000;21;160;MT;927700;1;1041;353;5.4;0
427;2020;1;12019000;21;776;PR;917800;4614;4613626;1640744;4.15;0
428;2020;3;12019000;21;573;RO;210200;50;50000;17004;4.85;0
429;2020;4;12019000;21;160;GO;817800;416986;416986636;141173019;5.4;1
430;2020;4;12019000;21;245;PA;210200;18151;18151223;6252040;5.4;1
431;2020;4;12019000;21;827;MT;227600;23504;23504340;7608589;5.4;1
432;2020;2;12019000;21;576;SP;927502;5274;5273830;1831654;4.36;0
433;2020;4;12019000;21;160;MG;727600;142417;142416559;48708532;5.4;1
434;2020;4;12019000;21;827;ND;217800;96500;96500000;27134500;5.4;1
435;2020;4;12019000;21;81;MT;817800;45977;45977552;15272767;5.4;1
436;2020;4;12019000;21;576;BA;517800;54993;54993845;18536489;5.4;1
437;2020;2;12019000;21;576;MT;210200;51318;51318310;17852614;4.36;1
438;2020;1;12019000;21;628;MT;210200;29559;29558561;10615213;4.15;1
439;2020;3;12019000;21;160;ND;917800;180339;180339153;63067580;4.85;1
440;2020;4;12019000;21;827;MT;210200;83685;83685544;27302492;5.4;1
441;2020;1;12019000;21;573;TO;320151;250;250000;87645;4.15;0
442;2020;3;12019000;21;576;GO;917800;13045;13045248;4443718;4.85;1
443;2020;3;12019000;21;245;MT;227600;74437;74437937;25968572;4.85;1
444;2020;2;12019000;21;160;ND;727600;10000;10000000;3927100;4.36;0
445;2020;4;12019000;21;576;MG;817800;690;690150;237867;5.4;0
446;2020;1;12019000;21;776;RS;917800;292;292672;104404;4.15;0
447;2020;3;12019000;21;493;MT;217800;33000;33000170;11663200;4.85;1
448;2020;4;12019000;21;858;MT;917800;1125;1125242;385662;5.4;0
449;2020;3;12019000;21;827;MT;217800;53000;53000000;18263759;4.85;1
450;2020;3;12019000;21;160;SP;927700;4560;4560476;1560765;4.85;0
451;2020;1;12019000;21;383;MT;210200;18700;18699951;6640352;4.15;1
452;2020;3;12019000;21;245;ND;817800;40000;40000000;8200000;4.85;1
453;2020;3;12019000;21;160;MS;1017700;12683;12683346;4299564;4.85;1
454;2020;4;12019000;21;81;MT;1017700;281;281411;91515;5.4;0
455;2020;4;12019000;21;827;MA;320151;24195;24195000;8084573;5.4;1
456;2020;3;12019000;21;576;SC;917800;273;272078;95035;4.85;0
457;2020;4;12019000;21;372;PA;320151;10693;10693000;3745865;5.4;0
458;2020;3;12019000;21;827;MG;1017700;8500;8500000;3021750;4.85;0
459;2020;4;12019000;21;372;MA;320151;5000;5000000;1705082;5.4;0
460;2020;2;12019000;21;573;GO;817800;181;180772;68518;4.36;0
461;2020;3;12019000;21;160;PI;517800;11;10614;3596;4.85;0
462;2020;2;12019000;21;776;MG;817800;6000;6000000;2035380;4.36;0
463;2020;2;12019000;21;160;TO;217800;218;217860;78456;4.36;0
464;2020;1;12019000;21;776;SP;917800;745;744912;264913;4.15;0
465;2020;3;12019000;21;576;SP;917800;4073;4073145;1424896;4.85;0
466;2020;1;12019000;21;573;MA;320151;450;450000;157761;4.15;0
467;2020;4;12019000;21;676;MG;727600;30625;30625051;10757662;5.4;1
468;2020;2;12019000;21;160;PR;1017700;2805;2804931;974770;4.36;0
469;2020;3;12019000;21;160;TO;217800;3200;3199910;1163487;4.85;0
470;2020;4;12019000;21;538;PR;917800;0;25;25;5.4;0
471;2020;1;12019000;21;160;RS;927700;2773;2772816;1028529;4.15;0
472;2020;4;12019000;21;776;MT;817800;102757;102757335;34286310;5.4;1
473;2020;4;12019000;21;573;MT;227600;131667;131666970;43635796;5.4;1
474;2020;4;12019000;21;160;MS;917800;247523;247524844;84408546;5.4;1
475;2020;2;12019000;21;858;MT;817800;57244;57243920;20149369;4.36;1
476;2020;3;12019000;21;160;RS;1017700;418844;418843628;143415457;4.85;1
477;2020;4;12019000;21;160;DF;817800;14127;14127423;4727555;5.4;1
478;2020;3;12019000;21;628;MT;210200;30081;30081489;10310130;4.85;1
479;2020;1;12019000;21;676;PA;217800;59461;59460580;21841049;4.15;1
480;2020;4;12019000;21;776;MG;727600;18729;18729043;6218134;5.4;1
481;2020;3;12019000;21;820;MT;210200;23449;23449370;8026250;4.85;1
482;2020;1;12019000;21;776;PI;320151;55;54816;19607;4.15;0
483;2020;3;12019000;21;59;MT;217800;27066;27065417;9542920;4.85;1
484;2020;3;12019000;21;160;SC;917800;32419;32418554;11028581;4.85;1
485;2020;2;12019000;21;53;MT;210200;25924;25924209;9234462;4.36;1
486;2020;4;12019000;21;160;GO;320151;6924;6924254;2299176;5.4;0
487;2020;1;12019000;21;776;SP;917800;5401;5401561;2010272;4.15;0
488;2020;4;12019000;21;161;MG;817800;40345;40344351;13416383;5.4;1
489;2020;4;12019000;21;160;RS;917800;3949;3949688;1364639;5.4;0
490;2020;2;12019000;21;676;MT;210200;25463;25462667;8689390;4.36;1
491;2020;4;12019000;21;245;ND;217800;40000;40000000;8200000;5.4;1
492;2020;4;12019000;21;858;TO;320151;36452;36452097;12445453;5.4;1
493;2020;2;12019000;21;573;RO;227600;45370;45370000;15873519;4.36;1
494;2020;1;12019000;21;776;MG;917800;13;12652;4633;4.15;0
495;2020;2;12019000;21;160;MT;217800;163307;163307081;57358464;4.36;1
496;2020;4;12019000;21;160;BA;817800;3599;3599030;1200600;5.4;0
497;2020;2;12019000;21;245;MT;210200;83277;83277067;29605914;4.36;1
498;2020;4;12019000;21;386;RO;227600;12938;12938177;4252391;5.4;1
499;2020;3;12019000;21;776;SP;817800;4500;4500000;1541940;4.85;0
500;2020;4;12019000;21;160;MT;917800;8952;8951622;3028957;5.4;0
501;2020;3;12019000;21;493;PR;210200;14521;14520567;4893217;4.85;1
502;2020;3;12019000;21;59;PA;210200;28164;28164055;9732089;4.85;1
503;2020;2;12019000;21;576;RS;927502;2982;2982613;1035892;4.36;0
504;2020;1;12019000;21;776;GO;917800;491;491222;179895;4.15;0
505;2020;2;12019000;21;576;MS;927502;668;668427;232152;4.36;0
506;2020;1;12019000;21;160;MT;917800;8;8097;2898;4.15;0
507;2020;4;12019000;21;576;PI;517800;12150;12150189;4138505;5.4;1
508;2020;4;12019000;21;245;SP;210200;7500;7500000;2495504;5.4;0
509;2020;1;12019000;21;399;BA;320151;50;49660;17711;4.15;0
510;2020;4;12019000;21;245;ND;227600;60000;60000000;19908600;5.4;1
511;2020;2;12019000;21;858;SP;817800;8300;8300000;2921766;4.36;0
512;2020;1;12019000;21;573;MT;227600;46781;46781301;16510993;4.15;1
513;2020;4;12019000;21;160;BA;517800;223382;223382356;74759072;5.4;1
514;2020;3;12019000;21;190;MS;817800;4035;4034462;1431099;4.85;0
515;2020;3;12019000;21;160;PR;917800;821879;821878767;282511114;4.85;1
516;2020;2;12019000;21;160;MT;917800;104070;104075211;35937312;4.36;1
517;2020;2;12019000;21;776;PR;210200;2863;2862790;1000000;4.36;0
518;2020;4;12019000;21;160;ND;727600;40000;40000000;8200000;5.4;1
519;2020;4;12019000;21;160;TO;517800;24784;24782658;8442041;5.4;1
520;2020;4;12019000;21;161;MT;817800;40988;40987640;13691124;5.4;1
521;2020;4;12019000;21;576;MS;927502;4489;4489361;1480142;5.4;0
522;2020;1;12019000;21;776;BA;320151;2842;2841846;1016500;4.15;0
523;2020;4;12019000;21;776;PR;817800;23;23350;7380;5.4;0
524;2020;3;12019000;21;676;MT;210200;58930;58929857;20454483;4.85;1
525;2020;1;12019000;21;160;MT;927700;108;108531;39929;4.15;0
526;2020;3;12019000;21;386;MT;210200;53434;53433485;17929878;4.85;1
527;2020;3;12019000;21;607;MA;320151;16211;16211318;5488508;4.85;1
528;2020;1;12019000;21;160;DF;927700;892;892260;330975;4.15;0
529;2020;3;12019000;21;161;MG;817800;19943;19943300;6890401;4.85;1
530;2020;1;12019000;21;160;PI;320151;50679;50679122;17930803;4.15;1
531;2020;2;12019000;21;160;RS;917800;1281;1281679;458858;4.36;0
532;2020;2;12019000;21;576;RO;210200;1600;1600000;556608;4.36;0
533;2020;3;12019000;21;81;PR;917800;84390;84390245;29198944;4.85;1
534;2020;3;12019000;21;474;SP;817800;13647;13647275;4803704;4.85;1
535;2020;3;12019000;21;160;DF;727600;3643;3642872;1243378;4.85;0
536;2020;3;12019000;21;676;MG;217800;32500;32500055;11847570;4.85;1
537;2020;4;12019000;21;245;MT;227600;14000;14000000;4795648;5.4;1
538;2020;3;12019000;21;573;PA;217800;11050;11050000;3933468;4.85;0
539;2020;4;12019000;21;820;ND;217800;43000;43000000;14652250;5.4;1
540;2020;1;12019000;21;160;SP;727600;298;297909;113500;4.15;0
541;2020;3;12019000;21;160;ES;727600;2900;2900000;1000094;4.85;0
542;2020;3;12019000;21;160;PR;817800;3352;3353004;1118300;4.85;0
543;2020;3;12019000;21;607;RO;227600;16069;16069000;5606795;4.85;1
544;2020;4;12019000;21;573;AC;227600;1744;1744401;572768;5.4;0
545;2020;4;12019000;21;245;MS;917800;17243;17243003;5602705;5.4;1
546;2020;4;12019000;21;827;PI;320151;3608;3608000;1181656;5.4;0
547;2020;4;12019000;21;81;SC;917800;721;721138;251871;5.4;0
548;2020;2;12019000;21;670;SC;210200;6246;6245853;2159816;4.36;0
549;2020;4;12019000;21;190;DF;817800;1166;1166051;382453;5.4;0
550;2020;4;12019000;21;607;PA;217800;714;713979;240468;5.4;0
551;2020;3;12019000;21;160;PR;217800;7283;7283352;2467090;4.85;0
552;2020;3;12019000;21;573;MG;210200;950;950000;333004;4.85;0
553;2020;4;12019000;21;160;ND;1017700;65830;65830000;22585550;5.4;1
554;2020;4;12019000;21;820;ND;240152;40000;40000000;13393600;5.4;1
555;2020;4;12019000;21;81;GO;817800;27799;27798487;9370501;5.4;1
556;2020;3;12019000;21;81;MS;917800;17824;17824008;6083022;4.85;1
557;2020;4;12019000;21;160;MT;727600;14555;14554840;4823275;5.4;1
558;2020;2;12019000;21;776;MT;817800;45972;45971353;15623763;4.36;1
559;2020;3;12019000;21;160;MG;817800;376288;376290970;130682781;4.85;1
560;2020;3;12019000;21;160;PR;927700;346964;346964695;118760391;4.85;1
561;2020;3;12019000;21;160;RS;927700;77;77200;27176;4.85;0
562;2020;4;12019000;21;160;RS;1017700;1045233;1045233220;353477948;5.4;1
563;2020;4;12019000;21;858;GO;917800;180;180501;60118;5.4;0
564;2020;4;12019000;21;190;GO;817800;19683;19683048;6690270;5.4;1
565;2020;1;12019000;21;776;PR;917800;51493;51493039;18551971;4.15;1
566;2020;1;12019000;21;160;PR;1017700;18972;18972622;7398649;4.15;1
567;2020;4;12019000;21;160;MS;817800;75830;75828843;25324629;5.4;1
568;2020;4;12019000;21;628;SP;210200;7500;7500000;2508150;5.4;0
569;2020;4;12019000;21;383;RO;210200;2611;2610529;849310;5.4;0
570;2020;4;12019000;21;87;RO;210200;2543;2542528;872538;5.4;0
571;2020;3;12019000;21;576;PR;917800;64919;64919597;22484078;4.85;1
572;2020;2;12019000;21;160;GO;727600;15883;15883844;6059349;4.36;1
573;2020;3;12019000;21;576;MT;917800;21774;21774130;7491161;4.85;1
574;2020;4;12019000;21;87;SP;210200;300;300000;102321;5.4;0
575;2020;3;12019000;21;386;RO;210200;26090;26089524;8728447;4.85;1
576;2020;4;12019000;21;576;SP;917800;1992;1992820;678796;5.4;0
577;2020;1;12019000;21;160;BA;320151;2550;2549656;911976;4.15;0
578;2020;4;12019000;21;858;MA;320151;14739;14738296;4917466;5.4;1
579;2020;4;12019000;21;573;MT;917800;14784;14784000;5005123;5.4;1
580;2020;3;12019000;21;820;RO;210200;3800;3800000;1300664;4.85;0
581;2020;4;12019000;21;858;SC;927700;21647;21646636;6916100;5.4;1
582;2020;4;12019000;21;160;BA;320151;3500;3500000;1146215;5.4;0
583;2020;3;12019000;21;160;MG;517800;37;37328;12921;4.85;0
584;2020;1;12019000;21;160;MG;917800;1320;1320000;498208;4.15;0
585;2020;4;12019000;21;607;ND;217800;40000;40000000;14400000;5.4;1
586;2020;1;12019000;21;160;MG;817800;21;21437;7554;4.15;0
587;2020;2;12019000;21;245;SC;210200;9542;9541570;3253264;4.36;0
588;2020;4;12019000;21;160;GO;517800;288;287906;96218;5.4;0
589;2020;1;12019000;21;776;MS;917800;342;341216;126589;4.15;0
590;2020;2;12019000;21;160;DF;817800;1900;1900141;666953;4.36;0
591;2020;1;12019000;21;776;MT;727600;2354;2354522;859401;4.15;0
592;2020;2;12019000;21;573;DF;817800;219;219228;83094;4.36;0
593;2020;4;12019000;21;160;RS;927700;14;13682;4638;5.4;0
594;2020;3;12019000;21;190;GO;817800;7500;7500000;2653393;4.85;0
595;2020;4;12019000;21;160;SP;1017700;21;21157;7539;5.4;0
596;2020;2;12019000;21;607;SP;817800;0;3;12;4.36;0
597;2020;2;12019000;21;53;SC;210200;21266;21265627;7332658;4.36;1
598;2020;2;12019000;21;827;MT;227600;36402;36402252;12363661;4.36;1
599;2020;4;12019000;21;827;MT;217800;54518;54518068;18305699;5.4;1
600;2020;4;12019000;21;160;PR;927700;171091;171090958;57409925;5.4;1
601;2020;3;12019000;21;245;MT;210200;91630;91630424;31544433;4.85;1
602;2020;2;12019000;21;160;SC;927700;50336;50336535;17881869;4.36;1
603;2020;3;12019000;21;160;MT;917800;90086;90088172;30631667;4.85;1
604;2020;3;12019000;21;776;MT;817800;122636;122635790;42875048;4.85;1
605;2020;3;12019000;21;160;RS;927700;2223;2223361;766771;4.85;0
606;2020;3;12019000;21;160;BA;917800;3381;3381183;1209923;4.85;0
607;2020;2;12019000;21;676;PA;217800;30523;30522970;11349051;4.36;1
608;2020;2;12019000;21;160;MS;917800;21007;21007114;7301431;4.36;1
609;2020;4;12019000;21;160;BA;917800;332;331954;111354;5.4;0
610;2020;4;12019000;21;245;TO;320151;40540;40539813;13856190;5.4;1
611;2020;3;12019000;21;160;PI;320151;7516;7515754;2594847;4.85;0
612;2020;4;12019000;21;576;GO;817800;11472;11472682;3830042;5.4;0
613;2020;1;12019000;21;399;PR;817600;0;3;3;4.15;0
614;2020;3;12019000;21;160;SC;1017700;2786;2785121;954595;4.85;0
615;2020;1;12019000;21;160;PR;927700;49638;49638104;18401012;4.15;1
616;2020;1;12019000;21;160;RS;917800;3542;3542092;1259812;4.15;0
617;2020;1;12019000;21;399;TO;320151;545;545269;194469;4.15;0
618;2020;3;12019000;21;160;ND;817800;503491;503490376;176143839;4.85;1
619;2020;3;12019000;21;160;MS;927700;9676;9676003;3406146;4.85;0
620;2020;2;12019000;21;670;RO;210200;11856;11856467;4150825;4.36;1
621;2020;4;12019000;21;160;MA;217800;241;241147;78293;5.4;0
622;2020;4;12019000;21;776;DF;817800;489;489290;172421;5.4;0
623;2020;4;12019000;21;87;RO;227600;10614;10614145;3554571;5.4;0
624;2020;4;12019000;21;858;PR;917800;4131;4131174;1450083;5.4;0
625;2020;2;12019000;21;245;AL;210200;3184;3184156;1084078;4.36;0
626;2020;3;12019000;21;573;MT;227600;110345;110344604;37345977;4.85;1
627;2020;4;12019000;21;776;DF;727600;237;237469;76919;5.4;0
628;2020;4;12019000;21;493;RO;210200;24134;24133981;7759542;5.4;1
629;2020;4;12019000;21;493;SP;210200;20877;20877118;6767195;5.4;1
630;2020;4;12019000;21;81;MS;817800;7000;7000000;2371520;5.4;0
631;2020;1;12019000;21;628;SC;210200;2180;2180000;774881;4.15;0
632;2020;4;12019000;21;607;RO;227600;2581;2581430;898725;5.4;0
633;2020;4;12019000;21;160;MS;1017700;6103;6103410;2048657;5.4;0
634;2020;4;12019000;21;827;ND;320151;59000;59000000;15216760;5.4;1
635;2020;4;12019000;21;245;MA;320151;5173;5172627;1748757;5.4;0
636;2020;4;12019000;21;576;ND;917800;23863;23863454;7990439;5.4;1
637;2020;4;12019000;21;245;GO;320151;2000;2000000;678140;5.4;0
638;2020;4;12019000;21;573;TO;217800;11724;11723915;4183384;5.4;1
639;2020;2;12019000;21;399;PR;917800;17;17280;11098;4.36;0
640;2020;1;12019000;21;776;MT;917800;120;119657;43820;4.15;0
641;2020;4;12019000;21;245;RO;210200;1000;1000000;329952;5.4;0
642;2020;4;12019000;21;161;GO;817800;13196;13196420;4453559;5.4;1
643;2020;4;12019000;21;576;SC;917800;1718;1717795;592601;5.4;0
644;2020;1;12019000;21;160;MT;727600;31213;31210761;11556223;4.15;1
645;2020;1;12019000;21;160;SP;917800;8106;8106013;2922846;4.15;0
646;2020;3;12019000;21;776;DF;817800;389;388892;134825;4.85;0
647;2020;4;12019000;21;160;TO;320151;347533;347533868;118824746;5.4;1
648;2020;3;12019000;21;741;SP;817800;0;0;7;4.85;0
649;2020;4;12019000;21;827;ND;210200;60000;60000000;20101800;5.4;1
650;2020;3;12019000;21;858;SC;727600;693;692615;244604;4.85;0
651;2020;4;12019000;21;858;PA;320151;10100;10100084;3452630;5.4;0
652;2020;1;12019000;21;573;RO;227600;8038;8038484;2837103;4.15;0
653;2020;2;12019000;21;160;ND;917800;10500;10500000;3822000;4.36;0
654;2020;4;12019000;21;827;SP;210200;7003;7003114;2334204;5.4;0
655;2020;4;12019000;21;190;MG;817800;2428;2427961;859304;5.4;0
656;2020;3;12019000;21;160;PR;927700;33704;33703895;11865032;4.85;1
657;2020;4;12019000;21;81;ND;817800;40000;40000000;8200000;5.4;1
658;2020;3;12019000;21;455;MT;817800;3306;3306000;1195351;4.85;0
659;2020;4;12019000;21;81;MT;917800;2232;2231673;761335;5.4;0
660;2020;3;12019000;21;81;GO;917800;2748;2748480;927348;4.85;0
661;2020;2;12019000;21;160;SC;1017700;3938;3938248;1445263;4.36;0
662;2020;4;12019000;21;160;DF;727600;1624;1623755;539734;5.4;0
663;2020;4;12019000;21;245;RO;227600;8000;8000000;2750000;5.4;0
664;2020;3;12019000;21;245;DF;817800;264;263598;87781;4.85;0
665;2020;3;12019000;21;160;ND;1017700;45000;45000000;17550000;4.85;1
666;2020;1;12019000;21;580;ES;727600;0;5;10;4.15;0
667;2020;3;12019000;21;676;MG;927502;31562;31562250;12381871;4.85;1
668;2020;3;12019000;21;573;AC;227600;455;455350;154942;4.85;0
669;2020;3;12019000;21;827;MT;240152;32508;32508330;10819739;4.85;1
670;2020;3;12019000;21;245;ND;320151;2500;2500000;975000;4.85;0
671;2020;4;12019000;21;160;MT;1017700;544;543973;185113;5.4;0
672;2020;4;12019000;21;160;SC;1017700;168;168064;56470;5.4;0
673;2020;1;12019000;21;160;GO;927700;43;42608;15805;4.15;0
674;2020;3;12019000;21;573;SC;210200;516;516196;179058;4.85;0
675;2020;1;12019000;21;301;MT;210200;8800;8800000;3124880;4.15;0
676;2020;3;12019000;21;160;BA;1017700;3601;3600905;1289916;4.85;0
677;2020;3;12019000;21;301;MT;227600;12400;12400000;4144328;4.85;1
678;2020;3;12019000;21;607;PI;320151;125;125000;41379;4.85;0
679;2019;8;12019000;21;160;MA;217800;432;431787;153375;4.0;0
680;2019;3;12019000;21;160;GO;817800;800;800000;278484;3.88;0
681;2019;11;12019000;21;160;RS;917800;8587;8586641;3004303;4.12;0
682;2019;1;12019000;21;160;PR;917800;551909;551907705;208876440;3.77;1
